1572-87	1572-87	j	1572-87	1572-87	0
standeth	standeth	vvz	stands	stand	0
up	up	a-acp	up	up	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
land	land	n1	land	land	0
)	)	)	)	)	0
hee	hee	pns31	he	he	0
arrived	arrived	vvd	arrived	arrive	0
there	there	a-acp	there	there	0
one	one	crd	one	one	0
262	262	crd	262	262	0
day	day	n1	day	day	0
,	,	,	,	,	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
newes	newes	n1	news	news	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
was	was	vbds	was	be	0
brought	brought	vvn	brought	bring	0
to	to	p-acp	to	to	0
Lima	Lima	np1	Lima	Lima	0
,	,	,	,	,	0
and	and	cc	and	and	0
found	found	vvd	found	find	0
the	the	dt	the	the	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ships	ships	n2	ships	ship	0
without	without	p-acp	without	without	0
suspicion	suspicion	n1	suspicion	suspicion	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
hee	hee	pns31	he	he	0
entred	entred	vvd	entered	enter	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
port	port	n1	port	port	0
,	,	,	,	,	0
there	there	a-acp	there	there	0
came	came	vvd	came	come	0
in	in	p-acp	in	in	0
also	also	av	also	also	0
a	a	dt	a	a	0
ship	ship	n1	ship	ship	0
from	from	p-acp	from	from	0
Panama	Panama	np1	Panama	Panama	0
laden	laden	vvn	laden	lade	0
with	with	p-acp	with	with	0
merchandize	merchandize	n1	merchandise	merchandise	0
,	,	,	,	,	0
and	and	cc	and	and	0
hee	hee	pns31	he	he	0
sent	sent	vvd	sent	send	0
his	his	po31	his	his	0
pinnesse	pinnesse	n1	pinnace	pinnace	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
her	her	pno31	her	she	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
men	men	n2	men	man	0
forsaking	forsaking	vvg	forsaking	forsake	0
the	the	dt	the	the	0
ship	ship	n1	ship	ship	0
betooke	betooke	vvd	betook	betake	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
boate	boate	n1	boat	boat	0
,	,	,	,	,	0
and	and	cc	and	and	0
went	went	vvd	went	go	0
on	on	p-acp	on	on	0
shore	shore	n1	shore	shore	0
:	:	:	:	:	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Englishmen	Englishmen	np2	Englishmen	Englishman	0
followed	followed	vvd	followed	follow	0
the	the	dt	the	the	0
boat	boat	n1	boat	boat	0
,	,	,	,	,	0
a	a	dt	a	a	0
Spaniard	Spaniard	np1	Spaniard	Spaniard	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
therein	therein	av	therein	therein	0
shot	shot	vvn	shot	shoot	0
a	a	dt	a	a	0
piece	piece	n1	piece	piece	0
,	,	,	,	,	0
and	and	cc	and	and	0
slew	slew	vvd	slew	slay	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
captaine	captaine	n1	captain	captain	0
Drakes	Drakes	n2	Drakes	drake	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
pinnesse	pinnesse	n1	pinnace	pinnace	0
.	.	.	.	.	1
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
hee	hee	pns31	he	he	0
followed	followed	vvd	followed	follow	0
the	the	dt	the	the	0
boat	boat	n1	boat	boat	0
no	no	av-dx	no	no	0
farther	farther	av-jc	farther	far	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
went	went	vvd	went	go	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
pinnesse	pinnesse	n1	pinnace	pinnace	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
harbour	harbour	n1	harbour	harbour	0
among	among	p-acp	among	among	0
fourteene	fourteene	crd	fourteene	fourteen	0
saile	saile	n1	sail	sail	0
of	of	pp-f	of	of	0
ships	ships	n2	ships	ship	0
that	that	cst	that	that	0
lay	lay	vvd	lay	lie	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
which	which	r-crq	which	which	0
ships	ships	n2	ships	ship	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
a	a	dt	a	a	0
man	man	n1	man	man	0
that	that	cst	that	that	0
had	had	vhd	had	have	0
so	so	av	so	so	0
much	much	av-d	much	much	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
sword	sword	n1	sword	sword	0
or	or	cc	or	or	0
a	a	dt	a	a	0
piece	piece	n1	piece	piece	0
to	to	pc-acp	to	to	0
molest	molest	vvi	molest	molest	0
him	him	pno31	him	he	0
,	,	,	,	,	0
wherefore	wherefore	c-crq	wherefore	wherefore	0
hee	hee	pns31	he	he	0
did	did	vdd	did	do	0
with	with	p-acp	with	with	0
lesse	lesse	dc	less	less	0
feare	feare	n1	fear	fear	0
go	go	vvi	go	go	0
from	from	p-acp	from	from	0
ship	ship	n1	ship	ship	0
to	to	p-acp	to	to	0
ship	ship	n1	ship	ship	0
,	,	,	,	,	0
asking	asking	vvg	asking	ask	0
them	them	pno32	them	they	0
if	if	cs	if	if	0
there	there	pc-acp	there	there	0
were	were	vbdr	were	be	0
any	any	d	any	any	0
ships	ships	n2	ships	ship	0
gone	gone	vvn	gone	go	0
for	for	p-acp	for	for	0
Panama	Panama	np1	Panama	Panama	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
he	he	pns31	he	he	0
knew	knew	vvd	knew	know	0
wel	wel	av	well	well	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
ships	ships	n2	ships	ship	0
which	which	r-crq	which	which	0
goe	goe	vvb	go	go	0
for	for	p-acp	for	for	0
Panama	Panama	np1	Panama	Panama	0
carie	carie	vvi	carry	carry	0
both	both	d	both	both	0
silver	silver	n1	silver	silver	0
&	&	cc	&	and	0
gold	gold	n1	gold	gold	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
sought	sought	vvd	sought	seek	0
he	he	pns31	he	he	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
else	else	av	else	else	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
there	there	pc-acp	there	there	0
were	were	vbdr	were	be	0
marchan	marchan	av	marchan	marchan	0
dize	dize	j	dize	dize	0
enough	enough	av-d	enough	enough	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
ships	ships	n2	ships	ship	0
,	,	,	,	,	0
if	if	cs	if	if	0
hee	hee	pns31	he	he	0
had	had	vhd	had	have	0
bene	bene	vbn	be	be	0
desirous	desirous	j	desirous	desirous	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
had	had	vhn	had	have	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
So	So	av	So	so	0
they	they	pns32	they	they	0
told	told	vvd	told	tell	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
three	three	crd	three	three	0
dayes	dayes	n2	days	day	0
past	past	vvn	passed	pass	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
ship	ship	n1	ship	ship	0
gone	gone	vvn	gone	go	0
for	for	p-acp	for	for	0
Panama	Panama	np1	Panama	Panama	0
which	which	r-crq	which	which	0
caried	caried	vvd	carried	carry	0
all	all	d	all	all	0
the	the	dt	the	the	0
merchants	merchants	ng1	merchant's	merchant	0
silver	silver	n1	silver	silver	0
thither	thither	av	thither	thither	0
.	.	.	.	.	1
Whereupon	Whereupon	c-crq	Whereupon	whereupon	0
he	he	pns31	he	he	0
presently	presently	av-j	presently	present	0
set	set	vvd	set	set	0
saile	saile	n1	sail	sail	0
towards	towards	p-acp	towards	towards	0
Panama	Panama	np1	Panama	Panama	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
when	when	c-crq	when	when	0
hee	hee	pns31	he	he	0
came	came	vvd	came	come	0
into	into	p-acp	into	into	0
this	this	d	this	this	0
port	port	n1	port	port	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
about	about	p-acp	about	about	0
midnight	midnight	n1	midnight	midnight	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Spaniards	Spaniards	np2	Spaniards	Spaniard	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
see	see	vvi	see	see	0
what	what	r-crq	what	what	0
ships	ships	n2	ships	ship	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
last	last	ord	last	last	0
the	the	dt	the	the	0
newes	newes	n1	news	news	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
Lima	Lima	np1	Lima	Lima	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Viceroy	Viceroy	n1	Viceroy	viceroy	0
of	of	pp-f	of	of	0
Peru	Peru	np1	Peru	Peru	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
were	were	vbdr	were	be	0
enemies	enemies	n2	enemies	enemy	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
harbor	harbor	n1	harbour	harbour	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
knew	knew	vvd	knew	know	0
not	not	xx	not	not	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
.	.	.	.	.	1
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
the	the	dt	the	the	0
Viceroy	Viceroy	n1	Viceroy	viceroy	0
&	&	cc	&	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
people	people	n1	people	people	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
great	great	j	great	great	0
feare	feare	n1	fear	fear	0
,	,	,	,	,	0
lest	lest	cs	lest	lest	0
some	some	d	some	some	0
Spaniards	Spaniards	np1	Spaniards	Spaniards	0
had	had	vhd	had	have	0
made	made	vvn	made	make	0
a	a	dt	a	a	0
mutinie	mutinie	n1	mutiny	mutiny	0
,	,	,	,	,	0
and	and	cc	and	and	0
put	put	vvi	put	put	0
themselves	themselves	px32	themselves	themselves	0
in	in	p-acp	in	in	0
armes	armes	n2	arms	arm	0
:	:	:	:	:	0
and	and	cc	and	and	0
so	so	av	so	so	0
the	the	dt	the	the	0
next	next	ord	next	next	0
morning	morning	n1	morning	morning	0
himselfe	himselfe	px31	himself	himself	0
accompanied	accompanied	vvd	accompanied	accompany	0
with	with	p-acp	with	with	0
2000	2000	crd	2000	2000	0
horsemen	horsemen	n2	horsemen	horseman	0
&	&	cc	&	and	0
footmen	footmen	n2	footmen	footman	0
came	came	vvd	came	come	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
citie	citie	n1	city	city	0
down	down	a-acp	down	down	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
waters	waters	ng1	waters	water	0
side	side	n1	side	side	0
,	,	,	,	,	0
and	and	cc	and	and	0
finding	finding	vvg	finding	find	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Englishmens	Englishmens	np2	Englishmens	Englishman	0
arrowes	arrowes	n2	arrows	arrow	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
shot	shot	vvn	shot	shoot	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
boat	boat	n1	boat	boat	0
,	,	,	,	,	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
their	their	po32	their	their	0
man	man	n1	man	man	0
was	was	vbds	was	be	0
slain	slain	vvn	slave	slay	0
,	,	,	,	,	0
they	they	pns32	they	they	0
knew	knew	vvd	knew	know	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Englishmen	Englishmen	np1	Englishmen	Englishmen	0
:	:	:	:	:	0
and	and	cc	and	and	0
then	then	av	then	then	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
al	al	d	all	all	0
in	in	p-acp	in	in	0
quiet	quiet	j-jn	quiet	quiet	0
,	,	,	,	,	0
seeing	seeing	vvg	seeing	see	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
but	but	cc-acp	but	but	0
one	one	crd	one	one	0
ship	ship	n1	ship	ship	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
as	as	c-acp	as	as	0
yet	yet	av	yet	yet	0
the	the	dt	the	the	0
ship	ship	n1	ship	ship	0
lay	lay	vvd	lay	lie	0
becalmed	becalmed	vvn	becalmed	becalm	0
3	3	crd	3	3	0
dayes	dayes	n2	days	day	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
towne	towne	n1	town	town	0
.	.	.	.	.	1
Whereupon	Whereupon	c-crq	Whereupon	whereupon	0
they	they	pns32	they	they	0
forthwith	forthwith	av	forthwith	forthwith	0
provided	provided	vvd	provided	provide	0
2	2	crd	2	2	0
ships	ships	n2	ships	ship	0
with	with	p-acp	with	with	0
200	200	crd	200	200	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
boord	boord	n1	board	board	0
captain	captain	n1	captain	captain	0
Drake	Drake	np1	Drake	Drake	0
or	or	cc	or	or	0
els	els	av	else	else	0
to	to	pc-acp	to	to	0
burne	burne	vvi	burn	burn	0
his	his	po31	his	his	0
ship	ship	n1	ship	ship	0
;	;	;	;	;	0
and	and	cc	and	and	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
ships	ships	n2	ships	ship	0
went	went	vvd	went	go	0
2	2	crd	2	2	0
small	small	j	small	small	0
pinnesses	pinnesses	n2	pinnaces	pinnace	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
that	that	cst	that	that	0
if	if	cs	if	if	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
263	263	crd	263	263	0
ships	ships	n2	ships	ship	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
sunke	sunke	vvn	sunk	sink	0
,	,	,	,	,	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
save	save	vvi	save	save	0
the	the	dt	the	the	0
men	men	n2	men	man	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
day	day	n1	day	day	0
&	&	cc	&	and	0
a	a	dt	a	a	0
halfe	halfe	n-jn	half	half	0
before	before	p-acp	before	before	0
these	these	d	these	these	0
things	things	n2	things	thing	0
could	could	vmd	could	can	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
ready	ready	j	ready	ready	0
,	,	,	,	,	0
&	&	cc	&	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
end	end	n1	end	end	0
going	going	vvg	going	go	0
foorth	foorth	av	forth	forth	0
they	they	pns32	they	they	0
found	found	vvd	found	find	0
ye	ye	dt	the	the	0
English	English	jp	English	english	0
ship	ship	n1	ship	ship	0
still	still	av	still	still	0
becalmed	becalmed	vvn	becalmed	becalm	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
calme	calme	n-jn	calm	calm	0
was	was	vbds	was	be	0
such	such	d	such	such	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Spaniards	Spaniards	np2	Spaniards	Spaniard	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
come	come	vvi	come	come	0
at	at	p-acp	at	at	0
them	them	pno32	them	they	0
.	.	.	.	.	1
The	The	dt	The	the	0
same	same	d	same	same	0
night	night	n1	night	night	0
,	,	,	,	,	0
the	the	dt	the	the	0
wind	wind	n1	wind	wind	0
blowing	blowing	vvg	blowing	blow	0
a	a	dt	a	a	0
fresh	fresh	j	fresh	fresh	0
gale	gale	n1	gale	gale	0
,	,	,	,	,	0
the	the	dt	the	the	0
Spaniards	Spaniards	np2	Spaniards	Spaniard	0
returned	returned	vvd	returned	return	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
harbour	harbour	n1	harbour	harbour	0
,	,	,	,	,	0
and	and	cc	and	and	0
captaine	captaine	n1	captain	captain	0
Drake	Drake	np1	Drake	Drake	0
set	set	vvd	set	set	0
forward	forward	av-j	forward	forward	0
to	to	p-acp	to	to	0
Panama	Panama	np1	Panama	Panama	0
.	.	.	.	.	1
The	The	dt	The	the	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Spaniards	Spaniards	np2	Spaniards	Spaniard	0
returne	returne	n1	return	return	0
was	was	vbds	was	be	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
no	no	dx	no	no	0
Ordinance	Ordinance	n1	Ordinance	ordinance	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
victuals	victuals	n2	victuals	victual	0
to	to	pc-acp	to	to	0
tarry	tarry	vvi	tarry	tarry	0
any	any	d	any	any	0
longer	longer	av-jc	longer	long	0
out	out	av	out	out	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
the	the	dt	the	the	0
Viceroy	Viceroy	n1	Viceroy	viceroy	0
caused	caused	vvd	caused	cause	0
sixe	sixe	crd	sixe	six	0
pieces	pieces	n2	pieces	piece	0
of	of	pp-f	of	of	0
Ordinance	Ordinance	n1	Ordinance	ordinance	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
made	made	vvn	made	make	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
could	could	vmd	could	can	0
hee	hee	pns31	he	he	0
make	make	vvi	make	make	0
any	any	d	any	any	0
more	more	dc	more	more	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
shortnesse	shortnesse	n1	shortness	shortness	0
of	of	pp-f	of	of	0
time	time	n1	time	time	0
:	:	:	:	:	0
so	so	av	so	so	0
with	with	p-acp	with	with	0
these	these	d	these	these	0
Three	Three	crd	Three	three	0
ships	ships	n2	ships	ship	0
pieces	pieces	n2	pieces	piece	0
of	of	pp-f	of	of	0
Ordinance	Ordinance	n1	Ordinance	ordinance	0
,	,	,	,	,	0
and	and	cc	and	and	0
three	three	crd	three	three	0
shippes	shippes	n2	ships	ship	0
,	,	,	,	,	0
and	and	cc	and	and	0
two	two	crd	two	two	0
hundred	hundred	crd	hundred	hundred	0
sent	sent	vvn	sent	send	0
after	after	p-acp	after	after	0
anj	anj	fw-la	anj	anj	0
££t	££t	j	££t	££t	0
men	men	n2	men	man	0
jn	jn	zz	jn	jn	0
tjjgm	tjjgm	n1	tjjgm	tjjgm	0
hee	hee	pns31	he	he	0
sent	sent	vvd	sent	send	0
after	after	p-acp	after	after	0
captaine	captaine	n1	captain	captain	0
Drake	Drake	n1	Drake	drake	0
;	;	;	;	;	0
who	who	r-crq	who	who	0
captatne	captatne	vvd	captatne	captatne	0
r	r	zz	r	r	0
.	.	.	.	.	1
Drake	Drake	np1	Drake	Drake	0
.	.	.	.	.	0
after	after	c-acp	after	after	0
hee	hee	pns31	he	he	0
had	had	vhd	had	have	0
winde	winde	n1	wind	wind	0
stayed	stayed	vvd	stayed	stay	0
no	no	dx	no	no	0
where	where	c-crq	where	where	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
tooke	tooke	vvd	took	take	0
any	any	d	any	any	0
ships	ships	n2	ships	ship	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
,	,	,	,	,	0
notwithstanding	notwithstanding	c-acp	notwithstanding	notwithstanding	0
hee	hee	pns31	he	he	0
met	met	vvd	met	meet	0
with	with	p-acp	with	with	0
many	many	d	many	many	0
comming	comming	vvg	coming	come	0
from	from	p-acp	from	from	0
Panama	Panama	np1	Panama	Panama	0
laden	laden	vvn	laden	lade	0
with	with	p-acp	with	with	0
merchandize	merchandize	n1	merchandise	merchandise	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
still	still	av	still	still	0
hee	hee	pns31	he	he	0
inquired	inquired	vvd	inquired	inquire	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
shippe	shippe	n1	ship	ship	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
gone	gone	vvn	gone	go	0
to	to	p-acp	to	to	0
Panama	Panama	np1	Panama	Panama	0
before	before	p-acp	before	before	0
him	him	pno31	him	he	0
:	:	:	:	:	0
of	of	pp-f	of	of	0
A	A	dt	A	a	0
rich	rich	j	rich	rich	0
prize	prize	n1	prize	prize	0
which	which	r-crq	which	which	0
ship	ship	n1	ship	ship	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
sight	sight	n1	sighed	sight	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
cape	cape	n1	cape	cape	0
of	of	pp-f	of	of	0
Sant	Sant	np1	Sant	Sant	0
Francisco	Francisco	np1	Francisco	Francisco	0
,	,	,	,	,	0
EandsDrake	EandsDrake	n1	EandsDrake	eandsdrake	0
Master	Master	n1	Master	master	0
wherof	wherof	c-crq	whereof	whereof	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
Biskaine	Biskaine	n1	Biskaine	biskaine	0
,	,	,	,	,	0
called	called	vvn	called	call	0
Juan	Juan	np1	Juan	Juan	0
de	de	fw-fr	de	de	0
Anton	Anton	np1	Anton	Anton	0
:	:	:	:	:	0
at	at	p-acp	at	at	0
Cape	Cape	n1	Cape	cape	0
S.	S.	np1	S.	S.	0
wh°	wh°	n1	wh°	wh°	0
seeing	seeing	vvg	seeing	see	0
this	this	d	this	this	0
ship	ship	n1	ship	ship	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Englishmens	Englishmens	np2	Englishmens	Englishman	0
,	,	,	,	,	0
thought	thought	vvd	thought	think	0
that	that	cst	that	that	0
Francisco	Francisco	np1	Francisco	Francisco	0
the	the	dt	the	the	0
Viceroy	Viceroy	n1	Viceroy	viceroy	0
of	of	pp-f	of	of	0
Peru	Peru	np1	Peru	Peru	0
had	had	vhd	had	have	0
sent	sent	vvn	sent	send	0
him	him	pno31	him	he	0
some	some	d	some	some	0
message	message	n1	message	message	0
,	,	,	,	,	0
and	and	cc	and	and	0
situate	situate	vvb	situate	situate	0
one	one	pi	one	one	0
therefore	therefore	av	therefore	therefore	0
strooke	strooke	vvd	struck	strike	0
all	all	d	all	all	0
his	his	po31	his	his	0
sailes	sailes	n2	sails	sail	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
so	so	av	so	so	0
soone	soone	av	soon	soon	0
as	as	c-acp	as	as	0
hee	hee	pns31	he	he	0
might	might	vmd	might	may	0
‘	‘	‘	‘	‘	0
north	north	n1	north	north	0
of	of	pp-f	of	of	0
th	th	dt	that	the	0
discerne	discerne	vvb	discern	discern	0
the	the	dt	the	the	0
shippe	shippe	n1	ship	ship	0
somewhat	somewhat	av	somewhat	somewhat	0
better	better	j	better	better	0
,	,	,	,	,	0
hee	hee	pns31	he	he	0
would	would	vmd	would	will	0
then	then	av	then	then	0
faine	faine	av-j	feign	fain	0
Equinoctial	Equinoctial	j-jn	Equinoctial	equinoctial	0
.	.	.	.	.	0
have	have	vhb	have	have	0
gone	gone	vvn	gone	go	0
his	his	po31	his	his	0
waY	waY	n1	waY	way	0
>	>	>	>	>	0
f°r	f°r	jc-jn	f°r	f°r	0
hee	hee	pns31	he	he	0
knew	knew	vvd	knew	know	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
none	none	pi	none	none	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
coast	coast	n1	coast	coast	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
hee	hee	pns31	he	he	0
began	began	vvd	began	begin	0
to	to	pc-acp	to	to	0
hoise	hoise	vvi	hoist	hoist	0
his	his	po31	his	his	0
sailes	sailes	n2	sails	sail	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
could	could	vmd	could	can	0
by	by	p-acp	by	by	0
[	[	[	[	[	0
III	III	crd	III	three	0
.	.	.	.	.	1
793.	793.	crd	793.	793.	0
]	]	]	]	]	0
no	no	dx	no	no	0
meanes	meanes	n2	means	mean	0
get	get	vvi	get	get	0
from	from	p-acp	from	from	0
Captaine	Captaine	n1	Captain	captain	0
Drake	Drake	n1	Drake	drake	0
because	because	c-acp	because	because	0
hee	hee	pns31	he	he	0
was	was	vbds	was	be	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
reach	reach	n1	reach	reach	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
great	great	j	great	great	0
Ordinance	Ordinance	n1	Ordinance	ordinance	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Spaniards	Spaniards	np2	Spaniards	Spaniard	0
not	not	xx	not	not	0
having	having	vhg	having	have	0
so	so	av	so	so	0
much	much	av-d	much	much	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
rapier	rapier	n1	rapier	rapier	0
to	to	pc-acp	to	to	0
defend	defend	vvi	defend	defend	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
Read	Read	vvb	Read	read	0
Nuno	Nuno	np1	Nuno	Nuno	0
were	were	vbdr	were	be	0
soone	soone	av	soon	soon	0
constrained	constrained	vvn	constrained	constrain	0
to	to	pc-acp	to	to	0
yeelde	yeelde	vvi	yield	yield	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
da	da	zz	da	da	0
Sylva	Sylva	np1	Sylva	Sylva	0
con	con	fw-mi	con	con	0
-	-	-	-	-	0
shippe	shippe	n1	ship	ship	0
above	above	p-acp	above	above	0
eight	eight	crd	eight	eight	0
hundred	hundred	crd	hundred	hundred	0
and	and	cc	and	and	0
fifty	fifty	crd	fifty	fifty	0
thousand	thousand	crd	thousand	thousand	0
pezos	pezos	n2	pezos	pezo	0
‘	‘	‘	‘	‘	0
treEureE	treEureE	n1	treEureE	treeuree	0
of	of	pp-f	of	of	0
sdver	sdver	n1	sdver	sdver	0
,	,	,	,	,	0
and	and	cc	and	and	0
forty	forty	crd	forty	forty	0
thousand	thousand	crd	thousand	thousand	0
pezos	pezos	n2	pezos	pezo	0
of	of	pp-f	of	of	0
gold	gold	n1	gold	gold	0
,	,	,	,	,	0
all	all	d	all	all	0
which	which	r-crq	which	which	0
silver	silver	n1	silver	silver	0
and	and	cc	and	and	0
golde	golde	n1	gold	gold	0
was	was	vbds	was	be	0
customed	customed	vvn	customed	custom	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
what	what	q-crq	what	what	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
treasure	treasure	n1	treasure	treasure	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
besides	besides	a-acp	beside	beside	0
uncustomed	uncustomed	j	uncustomed	uncustomd	0
I	I	pns11	I	i	0
knowe	knowe	vvb	know	know	0
not	not	xx	not	not	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
many	many	d	many	many	0
times	times	n2	times	time	0
they	they	pns32	they	they	0
cary	cary	vvi	carry	carry	0
almost	almost	av	almost	almost	0
as	as	c-acp	as	as	0
much	much	d	much	much	0
more	more	dc	more	more	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
pay	pay	vvb	pay	pay	0
custome	custome	n1	custom	custom	0
