372	372	crd	372	372	0
strange	strange	j	strange	strange	0
sight	sight	n1	sighed	sight	0
or	or	cc	or	or	0
novelty	novelty	n1	novelty	novelty	0
have	have	vhb	have	have	0
I	I	pns11	I	i	0
seene	seene	vvn	seen	see	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
city	city	n1	city	city	0
of	of	pp-f	of	of	0
Canasia	Canasia	np1	Canasia	Canasia	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
religious	religious	j	religious	religious	0
man	man	n1	man	man	0
tooke	tooke	vvd	took	take	0
two	two	crd	two	two	0
great	great	j	great	great	0
426	426	crd	426	426	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
baskets	baskets	n2	baskets	basket	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
broken	broken	j-vvn	broken	break	0
reliques	reliques	n2	relics	relic	0
which	which	r-crq	which	which	0
remained	remained	vvd	remained	remain	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
table	table	n1	table	table	0
,	,	,	,	,	0
and	and	cc	and	and	0
led	led	vvd	led	lead	0
me	me	pno11	me	i	0
unto	unto	p-acp	unto	unto	0
a	a	dt	a	a	0
little	little	j	little	little	0
walled	walled	j-vvn	walled	wall	0
parke	parke	n1	park	park	0
,	,	,	,	,	0
the	the	dt	the	the	0
doore	doore	n1	door	door	0
whereof	whereof	c-crq	whereof	whereof	0
he	he	pns31	he	he	0
unlocked	unlocked	vvd	unlocked	unlock	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
key	key	n1	key	key	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
appeared	appeared	vvd	appeared	appear	0
unto	unto	p-acp	unto	unto	0
us	us	pno12	us	we	0
a	a	dt	a	a	0
pleasant	pleasant	j	pleasant	pleasant	0
faire	faire	j	fair	fair	0
greene	greene	j-jn	green	green	0
plot	plot	n1	plot	plot	0
,	,	,	,	,	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
entred	entred	vvd	entered	enter	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
greene	greene	j-jn	green	green	0
stands	stands	vvz	stands	stand	0
a	a	dt	a	a	0
litle	litle	j	little	little	0
mount	mount	n1	mount	mount	0
in	in	p-acp	in	in	0
forme	forme	n1	form	form	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
steeple	steeple	n1	steeple	steeple	0
,	,	,	,	,	0
replenished	replenished	vvn	replenished	replenish	0
with	with	p-acp	with	with	0
fragrant	fragrant	j	fragrant	fragrant	0
herbes	herbes	n2	herbs	herb	0
,	,	,	,	,	0
and	and	cc	and	and	0
fine	fine	j	fine	fine	0
shady	shady	j	shady	shady	0
trees	trees	n2	trees	tree	0
.	.	.	.	.	1
And	And	cc	And	and	0
while	while	cs	while	while	0
we	we	pns12	we	we	0
stood	stood	vvd	stood	stand	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
he	he	pns31	he	he	0
tooke	tooke	vvd	took	take	0
a	a	dt	a	a	0
cymbali	cymbali	fw-la	cymbali	cymbali	0
or	or	cc	or	or	0
bell	bell	n1	bell	bell	0
,	,	,	,	,	0
and	and	cc	and	and	0
rang	rang	vvd	rang	ring	0
therewith	therewith	av	therewith	therewith	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
use	use	vvb	use	use	0
to	to	pc-acp	to	to	0
ring	ring	vvi	ring	ring	0
to	to	p-acp	to	to	0
dinner	dinner	n1	dinner	dinner	0
or	or	cc	or	or	0
bevoir	bevoir	n1	bevoir	bevoir	0
in	in	p-acp	in	in	0
cloisters	cloisters	n2	cloisters	cloister	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
sound	sound	n1	found	sound	0
whereof	whereof	c-crq	whereof	whereof	0
many	many	d	many	many	0
creatures	creatures	n2	creatures	creature	0
of	of	pp-f	of	of	0
divers	divers	j	diverse	diverse	0
kinds	kinds	n2	kinds	kind	0
came	came	vvd	came	come	0
downe	downe	a-acp	down	down	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
mount	mount	n1	mount	mount	0
,	,	,	,	,	0
some	some	d	some	some	0
like	like	j	like	like	0
apes	apes	n2	apes	ape	0
,	,	,	,	,	0
some	some	d	some	some	0
like	like	j	like	like	0
cats	cats	n2	cats	cat	0
,	,	,	,	,	0
some	some	d	some	some	0
like	like	j	like	like	0
monkeys	monkeys	n2	monkeys	monkey	0
;	;	;	;	;	0
and	and	cc	and	and	0
some	some	d	some	some	0
having	having	vhg	having	have	0
faces	faces	n2	faces	face	0
like	like	av-j	like	like	0
men	men	n2	men	man	0
.	.	.	.	.	1
And	And	cc	And	and	0
while	while	cs	while	while	0
I	I	pns11	I	i	0
stood	stood	vvd	stood	stand	0
beholding	beholding	vvg	beholding	behold	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
they	they	pns32	they	they	0
gathered	gathered	vvd	gathered	gather	0
themselves	themselves	px32	themselves	themselves	0
together	together	av	together	together	0
about	about	p-acp	about	about	0
him	him	pno31	him	he	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
4200.	4200.	crd	4200.	4200.	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
creatures	creatures	n2	creatures	creature	0
,	,	,	,	,	0
putting	putting	vvg	putting	put	0
themselves	themselves	px32	themselves	themselves	0
in	in	p-acp	in	in	0
good	good	j	good	good	0
order	order	n1	order	order	0
,	,	,	,	,	0
before	before	p-acp	before	before	0
whom	whom	ro-crq	whom	who	0
he	he	pns31	he	he	0
set	set	vvd	set	set	0
a	a	dt	a	a	0
platter	platter	n1	platter	platter	0
,	,	,	,	,	0
and	and	cc	and	and	0
gave	gave	vvd	gave	give	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
fragments	fragments	n2	fragments	fragment	0
to	to	pc-acp	to	to	0
eate	eate	vvi	eat	eat	0
.	.	.	.	.	1
And	And	cc	And	and	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
eaten	eaten	vvn	eaten	eat	0
he	he	pns31	he	he	0
rang	rang	vvd	rang	ring	0
upon	upon	p-acp	upon	upon	0
his	his	po31	his	his	0
cymbal	cymbal	n1	cymbal	cymbal	0
the	the	dt	the	the	0
second	second	ord	second	second	0
time	time	n1	time	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
al	al	d	all	all	0
returned	returned	vvd	returned	return	0
unto	unto	p-acp	unto	unto	0
their	their	po32	their	their	0
former	former	j	former	former	0
places	places	n2	places	place	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
,	,	,	,	,	0
wondring	wondring	vvg	wondering	wonder	0
greatly	greatly	av-j	greatly	great	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
I	I	pns11	I	i	0
demanded	demanded	vvd	demanded	demand	0
what	what	r-crq	what	what	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
creatures	creatures	n2	creatures	creature	0
those	those	d	those	those	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
?	?	?	?	?	1
They	They	pns32	They	they	0
are	are	vbr	are	be	0
(	(	(	(	(	0
quoth	quoth	vvd	quoth	quoth	0
he	he	pns31	he	he	0
)	)	)	)	)	0
the	the	dt	the	the	0
soules	soules	n2	souls	soul	0
of	of	pp-f	of	of	0
noble	noble	j	noble	noble	0
men	men	n2	men	man	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
do	do	vdb	do	do	0
here	here	av	here	here	0
feed	feed	vvi	feed	feed	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
love	love	n1	love	love	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
who	who	r-crq	who	who	0
governeth	governeth	vvz	governeth	govern	0
the	the	dt	the	the	0
world	world	n1	world	world	0
:	:	:	:	:	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
man	man	n1	man	man	0
was	was	vbds	was	be	0
honorable	honorable	j	honourable	honourable	0
or	or	cc	or	or	0
noble	noble	j	noble	noble	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
life	life	n1	life	life	0
,	,	,	,	,	0
so	so	av	so	so	0
his	his	po31	his	his	0
soule	soule	n1	soul	soul	0
after	after	p-acp	after	after	0
death	death	n1	death	death	0
,	,	,	,	,	0
entreth	entreth	vvz	entereth	enter	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
body	body	n1	body	body	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
excellent	excellent	j	excellent	excellent	0
beast	beast	n1	beast	beast	0
or	or	cc	or	or	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
soules	soules	n2	souls	soul	0
of	of	pp-f	of	of	0
simple	simple	j	simple	simple	0
and	and	cc	and	and	0
rusticall	rusticall	j	rustical	rustical	0
people	people	n1	people	people	0
do	do	vdb	do	do	0
possesse	possesse	vvi	possess	possess	0
the	the	dt	the	the	0
bodies	bodies	n2	bodies	body	0
of	of	pp-f	of	of	0
more	more	av-dc	more	more	0
vile	vile	j	vile	vile	0
and	and	cc	and	and	0
brutish	brutish	j	brutish	brutish	0
creatures	creatures	n2	creatures	creature	0
.	.	.	.	.	1
Then	Then	cs	Then	than	0
I	I	pns11	I	i	0
began	began	vvd	began	begin	0
to	to	pc-acp	to	to	0
refute	refute	vvi	refute	refute	0
that	that	d	that	that	0
foule	foule	j	foul	foul	0
error	error	n1	error	error	0
:	:	:	:	:	0
howbeit	howbeit	cs	howbeit	howbeit	0
my	my	po11	my	my	0
speach	speach	n1	speech	speech	0
did	did	vdd	did	do	0
nothing	nothing	pix	nothing	nothing	0
at	at	p-acp	at	at	0
all	all	av-d	all	all	0
prevaile	prevaile	vvi	prevail	prevail	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
hee	hee	pns31	he	he	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
perswaded	perswaded	vvn	persuaded	persuade	0
that	that	cst	that	that	0
any	any	d	any	any	0
soule	soule	n1	soul	soul	0
might	might	vmd	might	may	0
remaine	remaine	vvi	remain	remain	0
without	without	p-acp	without	without	0
a	a	dt	a	a	0
body	body	n1	body	body	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
thence	thence	av	thence	thence	0
I	I	pns11	I	i	0
departed	departed	vvd	departed	depart	0
unto	unto	p-acp	unto	unto	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
citie	citie	n1	city	city	0
named	named	vvn	nam	name	0
Chilenso	Chilenso	np1	Chilenso	Chilenso	0
,	,	,	,	,	0
the	the	dt	the	the	0
walls	walls	n2	walls	wall	0
whereof	whereof	c-crq	whereof	whereof	0
conteined	conteined	vvn	contained	contain	0
40.	40.	crd	40.	40.	0
miles	miles	n2	miles	mile	0
in	in	p-acp	in	in	0
cir	cir	n1	cir	cir	0
-	-	-	-	-	0
Chilenso	Chilenso	np1	Chilenso	Chilenso	0
.	.	.	.	.	0
cuit	cuit	n1	cuit	cuit	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
this	this	d	this	this	0
city	city	n1	city	city	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
360.	360.	crd	360.	360.	0
bridges	bridges	n2	bridges	bridge	0
of	of	pp-f	of	of	0
stone	stone	n1	stone	stone	0
,	,	,	,	,	0
the	the	dt	the	the	0
fairest	fairest	js	fairest	fair	0
that	that	cst	that	that	0
ever	ever	av	ever	ever	0
I	I	pns11	I	i	0
saw	saw	vvd	saw	see	0
:	:	:	:	:	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
wel	wel	av	well	well	0
inhabited	inhabited	vvn	inhabited	inhabit	0
,	,	,	,	,	0
having	having	vhg	having	have	0
a	a	dt	a	a	0
great	great	j	great	great	0
navie	navie	n1	navy	navy	0
belonging	belonging	vvg	belonging	belong	0
thereunto	thereunto	av	thereunto	thereunto	0
,	,	,	,	,	0
&	&	cc	&	and	0
abounding	abounding	vvg	abounding	abound	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
kinds	kinds	n2	kinds	kind	0
of	of	pp-f	of	of	0
victuals	victuals	n2	victuals	victual	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
commodities	commodities	n2	commodities	commodity	0
.	.	.	.	.	1
And	And	cc	And	and	0
thence	thence	av	thence	thence	0
I	I	pns11	I	i	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
went	went	vvd	went	go	0
unto	unto	p-acp	unto	unto	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
river	river	n1	river	river	0
called	called	vvn	called	call	0
Thalay	Thalay	np1	Thalay	Thalay	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
it	it	pn31	it	it	0
Thalay	Thalay	np1	Thalay	Thalay	0
.	.	.	.	.	0
is	is	vbz	is	be	0
most	most	av-ds	most	most	0
narrow	narrow	j	narrow	narrow	0
,	,	,	,	,	0
is	is	vbz	is	be	0
7.	7.	crd	7.	7.	0
miles	miles	n2	miles	mile	0
broad	broad	j	broad	broad	0
:	:	:	:	:	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
runneth	runneth	vvz	runneth	run	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
midst	midst	n1	midst	midst	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
land	land	n1	land	land	0
of	of	pp-f	of	of	0
Pygmaei	Pygmaei	np1	Pygmaei	Pygmaei	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
chiefe	chiefe	j-jn	chief	chief	0
city	city	n1	city	city	0
is	is	vbz	is	be	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
427	427	crd	427	427	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Cakam	Cakam	np1	Cakam	Cakam	0
.	.	.	.	.	0
called	called	vvn	called	call	0
Cakam	Cakam	np1	Cakam	Cakam	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
one	one	pi	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
goodliest	goodliest	js	goodliest	goodly	0
cities	cities	n2	cities	city	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
[	[	[	[	[	0
II.	II.	crd	II	ii	0
i	i	sy	i	i	0
.	.	.	.	.	1
61.	61.	crd	61.	61.	0
]	]	]	]	]	0
world	world	n1	world	world	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
Pigmaeans	Pigmaeans	n2	Pigmaeans	pigmaean	0
are	are	vbr	are	be	0
three	three	crd	three	three	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
spans	spans	n2	spans	span	0
high	high	j	high	high	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
make	make	vvb	make	make	0
larger	larger	jc	larger	large	0
and	and	cc	and	and	0
better	better	jc	better	better	0
cloth	cloth	n1	cloth	cloth	0
of	of	pp-f	of	of	0
cotten	cotten	n1	cotton	cotton	0
and	and	cc	and	and	0
silke	silke	n1	silk	silk	0
,	,	,	,	,	0
then	then	cs	then	than	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
nation	nation	n1	nation	nation	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
sunne	sunne	n1	sun	sun	0
.	.	.	.	.	1
And	And	np1	And	And	0
coasting	coasting	vvg	coasting	coast	0
along	along	a-acp	along	along	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
river	river	n1	river	river	0
,	,	,	,	,	0
I	I	pns11	I	i	0
came	came	vvd	came	come	0
unto	unto	p-acp	unto	unto	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
citie	citie	n1	city	city	0
Janzu	Janzu	np1	Janzu	Janzu	0
.	.	.	.	.	0
named	named	vvd	nam	name	0
Janzu	Janzu	np1	Janzu	Janzu	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
citie	citie	n1	city	city	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
one	one	crd	one	one	0
receptacle	receptacle	n1	receptacle	receptacle	0
for	for	c-acp	for	for	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
the	the	dt	the	the	0
Friers	Friers	n2	Friars	friar	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
order	order	n1	order	order	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
also	also	av	also	also	0
three	three	crd	three	three	0
Churches	Churches	n2	Churches	church	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Nestorians	Nestorians	n2	Nestorians	nestorian	0
.	.	.	.	.	1
This	This	np1	This	This	0
Janzu	Janzu	np1	Janzu	Janzu	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
noble	noble	j	noble	noble	0
and	and	cc	and	and	0
great	great	j	great	great	0
citie	citie	n1	city	city	0
,	,	,	,	,	0
containing	containing	vvg	containing	contain	0
48	48	crd	48	48	0
Thuman	Thuman	np1	Thuman	Thuman	0
of	of	pp-f	of	of	0
tributarie	tributarie	n-jn	tributary	tributary	0
fiers	fiers	n2	fierce	fier	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
are	are	vbr	are	be	0
all	all	d	all	all	0
kindes	kindes	n2	kinds	kind	0
of	of	pp-f	of	of	0
victuals	victuals	n2	victuals	victual	0
,	,	,	,	,	0
and	and	cc	and	and	0
great	great	j	great	great	0
plenty	plenty	n1	plenty	plenty	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
beastes	beastes	n2	beasts	beast	0
,	,	,	,	,	0
foules	foules	n2	fowls	fowl	0
and	and	cc	and	and	0
fishes	fishes	n2	fish	fish	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Christians	Christians	np1	Christians	Christians	0
doe	doe	vdb	do	do	0
usually	usually	av-j	usually	usual	0
live	live	vvi	live	live	0
upon	upon	p-acp	upon	upon	0
.	.	.	.	.	1
The	The	dt	The	the	0
lord	lord	n1	lord	lord	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
citie	citie	n1	city	city	0
hath	hath	vhz	hath	have	0
in	in	p-acp	in	in	0
yeerely	yeerely	j	yearly	yearly	0
revenues	revenues	n2	revenues	revenue	0
for	for	p-acp	for	for	0
salt	salt	n1	salt	salt	0
onely	onely	av-j	only	only	0
,	,	,	,	,	0
fiftie	fiftie	crd	fiftie	fifty	0
Thuman	Thuman	np1	Thuman	Thuman	0
of	of	pp-f	of	of	0
Balis	Balis	np1	Balis	Balis	0
,	,	,	,	,	0
and	and	cc	and	and	0
one	one	crd	one	one	0
balis	balis	fw-la	balis	balis	0
is	is	vbz	is	be	0
worth	worth	j	worth	worth	0
a	a	dt	a	a	0
floren	floren	j	floren	floren	0
and	and	cc	and	and	0
a	a	dt	a	a	0
halfe	halfe	n-jn	half	half	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
coyne	coyne	n1	coin	coin	0
:	:	:	:	:	0
insomuch	insomuch	av	insomuch	insomuch	0
that	that	d	that	that	0
one	one	crd	one	one	0
Thuman	Thuman	np1	Thuman	Thuman	0
of	of	pp-f	of	of	0
balis	balis	fw-la	balis	balis	0
amounteth	amounteth	vvz	amounteth	amount	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
value	value	n1	valve	value	0
of	of	pp-f	of	of	0
fifteene	fifteene	crd	fifteene	fifteen	0
thousand	thousand	crd	thousand	thousand	0
florens	florens	n2	florens	floren	0
.	.	.	.	.	1
Howbeit	Howbeit	a-acp	Howbeit	howbeit	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
lord	lord	n1	lord	lord	0
favoureth	favoureth	vvz	favoureth	favour	0
his	his	po31	his	his	0
people	people	n1	people	people	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
respect	respect	n1	respect	respect	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
sometimes	sometimes	av	sometime	sometime	0
he	he	pns31	he	he	0
forgiveth	forgiveth	vvz	forgiveth	forgive	0
them	them	pno32	them	they	0
freely	freely	av-j	freely	free	0
two	two	crd	two	two	0
hundred	hundred	crd	hundred	hundred	0
Thuman	Thuman	np1	Thuman	Thuman	0
,	,	,	,	,	0
least	least	cs	lest	lest	0
there	there	pc-acp	there	there	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
any	any	d	any	any	0
scarcity	scarcity	n1	scarcity	scarcity	0
or	or	cc	or	or	0
dearth	dearth	n1	dearth	dearth	0
among	among	p-acp	among	among	0
them	them	pno32	them	they	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
custome	custome	n1	custom	custom	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
citie	citie	n1	city	city	0
,	,	,	,	,	0
that	that	cst	that	that	0
when	when	c-crq	when	when	0
any	any	d	any	any	0
man	man	n1	man	man	0
is	is	vbz	is	be	0
determined	determined	vvn	determined	determine	0
to	to	pc-acp	to	to	0
banquet	banquet	vvi	banquet	banquet	0
his	his	po31	his	his	0
friends	friends	n2	friends	friend	0
,	,	,	,	,	0
going	going	vvg	going	go	0
about	about	a-acp	about	about	0
unto	unto	p-acp	unto	unto	0
certaine	certaine	j	certain	certain	0
tavernes	tavernes	n2	taverns	tavern	0
or	or	cc	or	or	0
cookes	cookes	n2	cooks	cook	0
houses	houses	n2	houses	house	0
appointed	appointed	vvn	appointed	appoint	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
same	same	d	same	same	0
purpose	purpose	n1	purpose	purpose	0
,	,	,	,	,	0
he	he	pns31	he	he	0
sayth	sayth	vvz	say	say	0
unto	unto	p-acp	unto	unto	0
every	every	d	every	every	0
particular	particular	j	particular	particular	0
hoste	hoste	n1	host	host	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
have	have	vhi	have	have	0
such	such	d	such	such	0
,	,	,	,	,	0
and	and	cc	and	and	0
such	such	d	such	such	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
friendes	friendes	n2	friends	friend	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
you	you	pn22	you	you	0
must	must	vmb	must	must	0
intertaine	intertaine	vvi	entertain	entertain	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
name	name	n1	name	name	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
much	much	av-d	much	much	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
bestowe	bestowe	vvi	bestow	bestow	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
banquet	banquet	n1	banquet	banquet	0
.	.	.	.	.	1
And	And	cc	And	and	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
meanes	meanes	n2	means	mean	0
his	his	po31	his	his	0
friendes	friendes	n2	friends	friend	0
are	are	vbr	are	be	0
better	better	av-jc	better	better	0
feasted	feasted	vvn	feasted	feast	0
at	at	p-acp	at	at	0
diverse	diverse	j	diverse	diverse	0
places	places	n2	places	place	0
,	,	,	,	,	0
then	then	cs	then	than	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
have	have	vhi	have	have	0
beene	beene	vbn	been	be	0
at	at	p-acp	at	at	0
one	one	pi	one	one	0
.	.	.	.	.	1
Tenne	Tenne	crd	Tenne	ten	0
miles	miles	n2	miles	mile	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
sayde	sayde	j-vvn	said	say	0
citie	citie	n1	city	city	0
,	,	,	,	,	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
head	head	n1	head	head	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
foresayd	foresayd	j-vvn	foresaid	foresay	0
river	river	n1	river	river	0
of	of	pp-f	of	of	0
Thalay	Thalay	np1	Thalay	Thalay	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
other	other	j-jn	other	other	0
citie	citie	n1	city	city	0
called	called	vvn	called	call	0
Montu	Montu	fw-la	Montu	montu	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
navy	navy	n1	navy	navy	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
saw	saw	vvd	saw	see	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
world	world	n1	world	world	0
.	.	.	.	.	1
All	All	av-d	All	all	0
their	their	po32	their	their	0
ships	ships	n2	ships	ship	0
are	are	vbr	are	be	0
as	as	a-acp	as	as	0
white	white	j-jn	white	white	0
as	as	c-acp	as	as	0
snow	snow	n1	snow	snow	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
banqueting	banqueting	vvg	banqueting	banquet	0
houses	houses	n2	houses	house	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
other	other	j-jn	other	other	0
rare	rare	j	rare	rare	0
things	things	n2	things	thing	0
also	also	av	also	also	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
no	no	dx	no	no	0
man	man	n1	man	man	0
would	would	vmd	would	will	0
beleeve	beleeve	vvi	believe	believe	0
,	,	,	,	,	0
unlesse	unlesse	cs	unless	unless	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
seene	seene	vvn	seen	see	0
them	them	pno32	them	they	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
eyes	eyes	n2	eyes	eye	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
428	428	crd	428	428	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
TRavelling	TRavelling	j-vvg	Traveling	travel	0
eight	eight	crd	eight	eight	0
dayes	dayes	ng2	days	day	0
journey	journey	n1	journey	journey	0
further	further	av-jc	further	further	0
by	by	p-acp	by	by	0
divers	divers	j	diverse	diverse	0
territories	territories	n2	territories	territory	0
and	and	cc	and	and	0
cities	cities	n2	cities	city	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
length	length	n1	length	length	0
I	I	pns11	I	i	0
came	came	vvd	came	come	0
by	by	p-acp	by	by	0
fresh	fresh	j	fresh	fresh	0
water	water	n1	water	water	0
unto	unto	p-acp	unto	unto	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
citie	citie	n1	city	city	0
named	named	vvn	nam	name	0
Leneyn	Leneyn	np1	Leneyn	Leneyn	0
